participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.player_role,player.quiz_01_a,player.quiz_01_b,player.quiz_01_c,player.quiz_01_d,player.quiz_01_e,player.quiz_01_f,player.quiz_02_a,player.quiz_02_b,player.quiz_02_c,player.quiz_02_d,player.quiz_02_e,player.ret_score,player.vcm_score,player.vcm_ge_percent,player.passive_Player_Earnings,player.stage_round_count,player.paid_round,player.paid_active_round_score,player.round_payoff,player.GE_Low_A,player.GE_Low_F,player.mpcr,player.boycott_cost,player.passive_ge_contrib,player.A1_A_mult,player.A1_F_mult,player.F1_A_mult,player.F1_F_mult,player.A3_A_mult,player.A3_F_mult,player.N1_prob,player.A_stage1,player.F_stage2,player.A_stage3,player.Nature,player.terminal_choice,player.postStage_self_individual_exchange,player.postStage_self_ge,player.postStage_op_individual_exchange,player.postStage_op_group_exchange,player.postStage_round_points,player.followup_1,player.q_birthMonth,player.q_birthYear,player.q_sex,player.q_languages,player.q_YearsInUAE,player.q_nationality,player.q_major,player.q_part2strat,player.q_part3_A1strat,player.q_part3_F1strat,player.q_part3_A3strat,player.q_part3_dynamic,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,xop70m2h,SSEL_B_04,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.198,2017-05-21 05:51:40.673231+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,j27rs82l,,,,,,0
5,qe2cuhzs,SSEL_B_05,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.71,2017-05-21 05:51:43.739915+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,3,11,j27rs82l,,,,,,0
6,jyc6s5jf,SSEL_B_06,0,1,821,csr_0_realeffort,1,Instructions1,10.224.77.203,2017-05-21 05:51:59.619553+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,3,11,j27rs82l,,,,,,0
7,928z91kk,SSEL_B_07,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.220,2017-05-21 05:51:59.452174+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,4,11,j27rs82l,,,,,,0
8,5e9m5ywt,SSEL_B_08,0,1,821,csr_0_realeffort,1,Instructions1,10.224.77.202,2017-05-21 05:52:02.053459+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,4,11,j27rs82l,,,,,,0
9,b8f6gvqe,SSEL_B_09,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.120,2017-05-21 05:52:06.386328+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,j27rs82l,,,,,,0
10,p02kpu6u,SSEL_B_10,0,1,821,csr_0_realeffort,1,Instructions1,10.224.77.174,2017-05-21 05:52:11.713529+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,j27rs82l,,,,,,0
11,9pwunp0p,SSEL_B_11,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.26,2017-05-21 05:52:16.589370+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,j27rs82l,,,,,,0
12,dcf503uv,SSEL_B_12,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.104,2017-05-21 05:52:31.633957+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,j27rs82l,,,,,,0
13,2tiewxnp,SSEL_B_13,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.188,2017-05-21 05:52:35.494244+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,j27rs82l,,,,,,0
14,v4jwvtjg,SSEL_B_14,0,1,821,csr_0_realeffort,1,Instructions1,10.224.77.130,2017-05-21 05:52:40.623892+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,j27rs82l,,,,,,0
15,xpkeyx45,SSEL_B_15,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.62,2017-05-21 05:52:44.409568+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,j27rs82l,,,,,,0
16,03t2gmzl,SSEL_B_16,0,1,821,csr_0_realeffort,1,Instructions1,10.224.77.185,2017-05-21 05:52:49.623491+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,j27rs82l,,,,,,0
17,dydddd4k,SSEL_B_17,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.140,2017-05-21 05:52:54.319925+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,j27rs82l,,,,,,0
18,bhlb6q8z,SSEL_B_18,0,1,821,csr_0_realeffort,1,Instructions1,10.224.77.145,2017-05-21 05:53:47.174216+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,j27rs82l,,,,,,0
19,7juujzy9,SSEL_B_19,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.67,2017-05-21 05:53:52.334732+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,10,11,j27rs82l,,,,,,0
20,69pxujhl,SSEL_B_20,0,1,821,csr_0_realeffort,1,Instructions1,10.224.76.136,2017-05-21 05:53:59.058161+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,10,,,,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,10,11,j27rs82l,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,9,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,9,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,z22xw5zl,,,,,,0
1,qtizgb6d,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:22.948367+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,11,z22xw5zl,,,,,,0
2,nb7pmw8g,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:23.670036+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,1,11,z22xw5zl,,,,,,0
3,up4u2pnh,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.264684+00:00,0,1,,,0,1,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,z22xw5zl,,,,,,0
4,rpxzhq50,,0,13,297,csr_2_vcm,2,SelectInvestment,10.225.97.136,2017-05-21 05:58:24.805813+00:00,0,1,,,0,2,,,,,,,,,,,,,,,,,4,,,,15.0,5.0,0.75,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,z22xw5zl,,,,,,0
1,r0jay8hc,SSEL_B_05,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.71,2017-05-21 06:07:11.189291+00:00,0,1,,,75,2,F,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,20.2,0.135,18.0,1,,,33.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,F2,,N2,A3,5.0,5.0,5.0,15.0,33.0,,,,,,,,,,,,,,0,4,1,2huaehm1,,,,,,0
2,6dsf0as6,SSEL_B_04,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.198,2017-05-21 06:07:15.910043+00:00,0,1,,,55,1,A,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,14.06,0.32,18.0,1,,,23.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,A2,,A3,N1,A3,5.0,15.0,15.0,5.0,23.0,,,,,,,,,,,,,,0,7,1,2huaehm1,,,,,,0
3,kv6j95uw,SSEL_B_03,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.115,2017-05-21 06:07:20.409088+00:00,0,1,,,85,2,F,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,29.5,0.07,18.0,1,,,33.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,F2,,N2,N2,5.0,5.0,5.0,15.0,33.0,,,,,,,,,,,,,,0,2,1,2huaehm1,,,,,,0
4,uczqnwc2,SSEL_B_02,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.142,2017-05-21 06:07:21.879793+00:00,0,1,,,70,2,F,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,22.86,0.092,21.0,1,,,26.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,F1,,N1,F1,15.0,5.0,5.0,15.0,26.0,,,,,,,,,,,,,,0,3,1,2huaehm1,,,,,,0
5,0juhqjgp,SSEL_B_01,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.117,2017-05-21 06:07:24.017954+00:00,0,1,,,75,2,F,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,20.2,0.137,18.0,1,,,33.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,F2,,N1,A3,5.0,5.0,5.0,15.0,33.0,,,,,,,,,,,,,,0,5,1,2huaehm1,,,,,,0
6,kzukhtoj,SSEL_B_06,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.203,2017-05-21 06:07:33.501235+00:00,0,1,,,75,2,F,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,22.06,0.205,18.0,1,,,33.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,F2,,N1,A3,5.0,5.0,5.0,15.0,33.0,,,,,,,,,,,,,,0,8,1,2huaehm1,,,,,,0
7,rg0w0s8o,SSEL_B_07,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.220,2017-05-21 06:07:36.956451+00:00,0,1,,,70,1,A,5.0,15.0,23.0,33.0,26.0,26.0,16.0,26.0,13.0,33.0,0.75,20,25.35,0.452,18.0,1,,,23.0,15.0,5.0,0.3,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.75,A2,,A3,N2,A3,5.0,15.0,15.0,5.0,23.0,,,,,,,,,,,,,,0,4,1,2huaehm1,,,,,,0
