"","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.exclude_from_data_analysis","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.ret_timer","player.user_text","player.is_correct","player.ret_final_score","player.round_payoff","player.payoff","group.id_in_subsession","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"1583",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,16,180,"IYYP",1,20,1,0,1,30,"wheg36z2",NA,NA,NA,NA,NA,0
"1584",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,17,180,"IYYP",1,20,1,0,1,30,"wheg36z2",NA,NA,NA,NA,NA,0
"1585",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"IYYP",1,20,1,0,1,30,"wheg36z2",NA,NA,NA,NA,NA,0
"1586",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,19,180,"LYYP",0,20,0,0,1,30,"wheg36z2",NA,NA,NA,NA,NA,0
"1587",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1588",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1589",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1590",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,5,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1591",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,6,180,"sy3O",1,20,1,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1592",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,7,180,"sy3O",1,20,1,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1593",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,8,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1594",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,9,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1595",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,10,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1596",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,11,180,"sy3O",1,20,1,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1597",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,12,180,"sy3O",1,20,1,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1598",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,13,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1599",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,14,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1600",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,15,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1601",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,16,180,"sy3O",1,20,1,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1602",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,17,180,"sy3O",1,20,1,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1603",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1604",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,19,180,"sy30",0,20,0,0,1,31,"wheg36z2",NA,NA,NA,NA,NA,0
"1605",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1606",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1607",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1608",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,5,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1609",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,6,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1610",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,7,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1611",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,8,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1612",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,9,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1613",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,10,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1614",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,11,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1615",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,12,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1616",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,13,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1617",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,14,180,"M9x6",0,20,0,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1618",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,15,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1619",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,16,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1620",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,17,180,"Too Late",0,20,0,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1621",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"M9X6",1,20,1,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1622",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,19,180,"M9x6",0,20,0,0,1,32,"wheg36z2",NA,NA,NA,NA,NA,0
"1623",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1624",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1625",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1626",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,5,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1627",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,6,180,"gflm",0,20,0,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1628",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,7,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1629",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,8,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1630",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,9,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1631",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,10,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1632",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,11,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1633",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,12,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1634",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,13,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1635",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,14,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1636",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,15,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1637",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,16,180,"Too Late",0,20,0,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1638",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1639",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,19,180,"qflm",1,20,1,0,1,33,"wheg36z2",NA,NA,NA,NA,NA,0
"1640",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1641",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1642",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1643",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,5,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1644",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,6,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1645",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,7,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1646",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,8,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1647",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,9,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1648",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,10,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1649",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,11,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1650",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,12,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1651",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,13,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1652",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,14,180,"ovAU",1,20,1,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1653",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,15,180,"ovaU",0,20,0,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1654",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"ovaU",0,20,0,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1655",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,19,180,"ovAu",0,20,0,0,1,34,"wheg36z2",NA,NA,NA,NA,NA,0
"1656",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1657",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1658",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1659",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,5,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1660",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,6,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1661",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,7,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1662",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,8,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1663",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,9,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1664",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,10,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1665",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,11,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1666",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,12,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1667",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,13,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1668",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,14,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1669",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,15,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1670",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"7PaW",1,20,1,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1671",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,19,180,"Too Late",0,20,0,0,1,35,"wheg36z2",NA,NA,NA,NA,NA,0
"1672",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1673",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,180,"YN4F",0,20,0,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1674",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1675",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,5,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1676",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,6,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1677",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,7,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1678",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,8,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1679",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,9,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1680",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,10,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1681",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,11,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1682",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,12,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1683",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,13,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1684",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,14,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1685",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,15,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1686",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,18,180,"YB4F",1,20,1,0,1,36,"wheg36z2",NA,NA,NA,NA,NA,0
"1687",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,180,"2NFP",1,20,1,0,1,37,"wheg36z2",NA,NA,NA,NA,NA,0
